				BIRDS	OF	GREAT	BRITAIN	0
to	it	every	evening	,	or	whenever	they	84039
it	every	evening	,	or	whenever	they	appeared	84041
every	evening	,	or	whenever	they	appeared	to	84044
evening	,	or	whenever	they	appeared	to	feel	84053
,	or	whenever	they	appeared	to	feel	the	84058
or	whenever	they	appeared	to	feel	the	cold	84067
whenever	they	appeared	to	feel	the	cold	.	84070
they	appeared	to	feel	the	cold	.	At	84075
appeared	to	feel	the	cold	.	At	the	84079
to	feel	the	cold	.	At	the	end	84083
feel	the	cold	.	At	the	end	of	84085
the	cold	.	At	the	end	of	a	84088
cold	.	At	the	end	of	a	month	84092
.	At	the	end	of	a	month	the	84096
At	the	end	of	a	month	the	IMartins	84099
the	end	of	a	month	the	IMartins	were	84101
end	of	a	month	the	IMartins	were	able	84107
of	a	month	the	IMartins	were	able	to	84111
a	month	the	IMartins	were	able	to	feed	84120
month	the	IMartins	were	able	to	feed	themselves	84125
the	IMartins	were	able	to	feed	themselves	,	84130
IMartins	were	able	to	feed	themselves	,	and	84133
were	able	to	feed	themselves	,	and	,	84138
able	to	feed	themselves	,	and	,	like	84148
to	feed	themselves	,	and	,	like	all	84150
feed	themselves	,	and	,	like	all	the	84153
themselves	,	and	,	like	all	the	Hinindinida	84155
,	and	,	like	all	the	Hinindinida	:	84160
and	,	like	all	the	Hinindinida	:	when	84164
,	like	all	the	Hinindinida	:	when	accustomed	84168
like	all	the	Hinindinida	:	when	accustomed	to	84179
all	the	Hinindinida	:	when	accustomed	to	soft	84181
the	Hinindinida	:	when	accustomed	to	soft	food	84186
Hinindinida	:	when	accustomed	to	soft	food	,	84197
:	when	accustomed	to	soft	food	,	they	84200
when	accustomed	to	soft	food	,	they	ate	84205
accustomed	to	soft	food	,	they	ate	far	84209
to	soft	food	,	they	ate	far	more	84211
soft	food	,	they	ate	far	more	than	84216
food	,	they	ate	far	more	than	was	84220
,	they	ate	far	more	than	was	good	84224
they	ate	far	more	than	was	good	for	84229
ate	far	more	than	was	good	for	them	84234
far	more	than	was	good	for	them	.	84238
more	than	was	good	for	them	.	I	84243
than	was	good	for	them	.	I	now	84247
was	good	for	them	.	I	now	tried	84251
good	for	them	.	I	now	tried	a	84253
for	them	.	I	now	tried	a	change	84255
them	.	I	now	tried	a	change	of	84259
.	I	now	tried	a	change	of	diet	84265
I	now	tried	a	change	of	diet	,	84267
now	tried	a	change	of	diet	,	giving	84274
tried	a	change	of	diet	,	giving	"	84277
a	change	of	diet	,	giving	"	Abrahams	84281
change	of	diet	,	giving	"	Abrahams	'	84283
of	diet	,	giving	"	Abrahams	'	Food	84290
diet	,	giving	"	Abrahams	'	Food	for	84291
,	giving	"	Abrahams	'	Food	for	Nightingales	84299
giving	"	Abrahams	'	Food	for	Nightingales	,	84301
"	Abrahams	'	Food	for	Nightingales	,	"	84306
Abrahams	'	Food	for	Nightingales	,	"	damped	84310
'	Food	for	Nightingales	,	"	damped	ants	84322
Food	for	Nightingales	,	"	damped	ants	'	84323
for	Nightingales	,	"	damped	ants	'	cocoons	84325
Nightingales	,	"	damped	ants	'	cocoons	,	84332
,	"	damped	ants	'	cocoons	,	cut	84336
"	damped	ants	'	cocoons	,	cut	up	84338
damped	ants	'	cocoons	,	cut	up	mealworms	84345
ants	'	cocoons	,	cut	up	mealworms	,	84347
'	cocoons	,	cut	up	mealworms	,	and	84351
cocoons	,	cut	up	mealworms	,	and	flies	84354
,	cut	up	mealworms	,	and	flies	;	84363
cut	up	mealworms	,	and	flies	;	but	84365
up	mealworms	,	and	flies	;	but	it	84369
mealworms	,	and	flies	;	but	it	was	84375
,	and	flies	;	but	it	was	of	84377
and	flies	;	but	it	was	of	no	84381
flies	;	but	it	was	of	no	use	84384
;	but	it	was	of	no	use	,	84388
but	it	was	of	no	use	,	for	84391
it	was	of	no	use	,	for	three	84394
was	of	no	use	,	for	three	of	84397
of	no	use	,	for	three	of	them	84399
no	use	,	for	three	of	them	soon	84403
use	,	for	three	of	them	soon	died	84409
,	for	three	of	them	soon	died	of	84412
for	three	of	them	soon	died	of	plethora	84417
three	of	them	soon	died	of	plethora	,	84422
of	them	soon	died	of	plethora	,	and	84427
them	soon	died	of	plethora	,	and	probably	84430
soon	died	of	plethora	,	and	probably	,	84438
died	of	plethora	,	and	probably	,	in	84440
of	plethora	,	and	probably	,	in	part	84444
plethora	,	and	probably	,	in	part	,	84452
,	and	probably	,	in	part	,	owing	84454
and	probably	,	in	part	,	owing	to	84457
probably	,	in	part	,	owing	to	insufficient	84461
,	in	part	,	owing	to	insufficient	exercise	84463
in	part	,	owing	to	insufficient	exercise	,	84469
part	,	owing	to	insufficient	exercise	,	although	84472
,	owing	to	insufficient	exercise	,	although	we	84485
owing	to	insufficient	exercise	,	although	we	did	84493
to	insufficient	exercise	,	although	we	did	our	84495
insufficient	exercise	,	although	we	did	our	best	84504
exercise	,	although	we	did	our	best	to	84507
,	although	we	did	our	best	to	encourage	84511
although	we	did	our	best	to	encourage	them	84515
we	did	our	best	to	encourage	them	to	84520
did	our	best	to	encourage	them	to	exert	84523
our	best	to	encourage	them	to	exert	themselves	84533
best	to	encourage	them	to	exert	themselves	in	84538
to	encourage	them	to	exert	themselves	in	various	84541
encourage	them	to	exert	themselves	in	various	ways	84547
them	to	exert	themselves	in	various	ways	.	84558
to	exert	themselves	in	various	ways	.	One	84561
exert	themselves	in	various	ways	.	One	of	84569
themselves	in	various	ways	.	One	of	our	84573
in	various	ways	.	One	of	our	plans	84575
various	ways	.	One	of	our	plans	was	84579
ways	.	One	of	our	plans	was	to	84582
.	One	of	our	plans	was	to	put	84586
One	of	our	plans	was	to	put	all	84592
of	our	plans	was	to	put	all	four	84596
our	plans	was	to	put	all	four	on	84599
plans	was	to	put	all	four	on	the	84603
was	to	put	all	four	on	the	ground	84607
to	put	all	four	on	the	ground	at	84612
put	all	four	on	the	ground	at	one	84615
all	four	on	the	ground	at	one	end	84619
four	on	the	ground	at	one	end	of	84626
on	the	ground	at	one	end	of	the	84629
the	ground	at	one	end	of	the	room	84633
ground	at	one	end	of	the	room	,	84637
at	one	end	of	the	room	,	then	84640
one	end	of	the	room	,	then	run	84644
end	of	the	room	,	then	run	to	84648
of	the	room	,	then	run	to	the	84650
the	room	,	then	run	to	the	other	84655
room	,	then	run	to	the	other	end	84659
,	then	run	to	the	other	end	and	84662
then	run	to	the	other	end	and	call	84666
run	to	the	other	end	and	call	them	84672
to	the	other	end	and	call	them	:	84676
the	other	end	and	call	them	:	this	84680
other	end	and	call	them	:	this	was	84685
end	and	call	them	:	this	was	the	84690
and	call	them	:	this	was	the	signal	84692
call	them	:	this	was	the	signal	for	84697
them	:	this	was	the	signal	for	a	84701
:	this	was	the	signal	for	a	most	84705
this	was	the	signal	for	a	most	comical	84712
was	the	signal	for	a	most	comical	race	84716
the	signal	for	a	most	comical	race	,	84718
signal	for	a	most	comical	race	,	in	84723
for	a	most	comical	race	,	in	which	84731
a	most	comical	race	,	in	which	at	84735
most	comical	race	,	in	which	at	first	84737
comical	race	,	in	which	at	first	they	84740
race	,	in	which	at	first	they	ran	84746
,	in	which	at	first	they	ran	at	84749
in	which	at	first	they	ran	at	a	84755
which	at	first	they	ran	at	a	surprising	84760
at	first	they	ran	at	a	surprising	rate	84764
first	they	ran	at	a	surprising	rate	though	84767
they	ran	at	a	surprising	rate	though	very	84769
ran	at	a	surprising	rate	though	very	awkwardly	84780
at	a	surprising	rate	though	very	awkwardly	;	84785
a	surprising	rate	though	very	awkwardly	;	but	84792
surprising	rate	though	very	awkwardly	;	but	,	84797
rate	though	very	awkwardly	;	but	,	as	84807
though	very	awkwardly	;	but	,	as	they	84809
very	awkwardly	;	but	,	as	they	became	84812
awkwardly	;	but	,	as	they	became	excited	84814
;	but	,	as	they	became	excited	in	84817
but	,	as	they	became	excited	in	the	84822
,	as	they	became	excited	in	the	race	84829
as	they	became	excited	in	the	race	,	84837
they	became	excited	in	the	race	,	used	84840
became	excited	in	the	race	,	used	their	84844
excited	in	the	race	,	used	their	wings	84848
in	the	race	,	used	their	wings	,	84850
the	race	,	used	their	wings	,	and	84855
race	,	used	their	wings	,	and	finished	84861
,	used	their	wings	,	and	finished	with	84866
used	their	wings	,	and	finished	with	a	84868
their	wings	,	and	finished	with	a	series	84872
wings	,	and	finished	with	a	series	of	84881
,	and	finished	with	a	series	of	astounding	84886
and	finished	with	a	series	of	astounding	leaps	84888
finished	with	a	series	of	astounding	leaps	,	84895
with	a	series	of	astounding	leaps	,	finally	84898
a	series	of	astounding	leaps	,	finally	flying	84909
series	of	astounding	leaps	,	finally	flying	on	84914
of	astounding	leaps	,	finally	flying	on	to	84916
astounding	leaps	,	finally	flying	on	to	our	84924
leaps	,	finally	flying	on	to	our	arms	84931
,	finally	flying	on	to	our	arms	,	84934
finally	flying	on	to	our	arms	,	and	84937
flying	on	to	our	arms	,	and	either	84941
on	to	our	arms	,	and	either	running	84945
to	our	arms	,	and	either	running	up	84947
our	arms	,	and	either	running	up	our	84951
arms	,	and	either	running	up	our	sleeves	84958
,	and	either	running	up	our	sleeves	,	84966
and	either	running	up	our	sleeves	,	nestling	84969
either	running	up	our	sleeves	,	nestling	down	84973
running	up	our	sleeves	,	nestling	down	in	84980
up	our	sleeves	,	nestling	down	in	the	84982
our	sleeves	,	nestling	down	in	the	hollowed	84991
sleeves	,	nestling	down	in	the	hollowed	palms	84996
,	nestling	down	in	the	hollowed	palms	of	84999
nestling	down	in	the	hollowed	palms	of	our	85003
down	in	the	hollowed	palms	of	our	hands	85012
in	the	hollowed	palms	of	our	hands	,	85018
the	hollowed	palms	of	our	hands	,	or	85021
hollowed	palms	of	our	hands	,	or	perching	85025
palms	of	our	hands	,	or	perching	on	85030
of	our	hands	,	or	perching	on	our	85032
our	hands	,	or	perching	on	our	shoulders	85035
hands	,	or	perching	on	our	shoulders	.	85044
,	or	perching	on	our	shoulders	.	My	85047
or	perching	on	our	shoulders	.	My	son	85051
perching	on	our	shoulders	.	My	son	used	85060
on	our	shoulders	.	My	son	used	often	85062
our	shoulders	.	My	son	used	often	to	85065
shoulders	.	My	son	used	often	to	hold	85069
.	My	son	used	often	to	hold	one	85074
My	son	used	often	to	hold	one	up	85080
son	used	often	to	hold	one	up	in	85083
used	often	to	hold	one	up	in	his	85088
often	to	hold	one	up	in	his	hand	85092
to	hold	one	up	in	his	hand	,	85095
hold	one	up	in	his	hand	,	and	85098
one	up	in	his	hand	,	and	it	85102
up	in	his	hand	,	and	it	invariably	85106
in	his	hand	,	and	it	invariably	sprang	85108
his	hand	,	and	it	invariably	sprang	up	85112
hand	,	and	it	invariably	sprang	up	and	85115
,	and	it	invariably	sprang	up	and	pecked	85126
and	it	invariably	sprang	up	and	pecked	his	85133
it	invariably	sprang	up	and	pecked	his	nose	85136
invariably	sprang	up	and	pecked	his	nose	,	85140
sprang	up	and	pecked	his	nose	,	but	85147
up	and	pecked	his	nose	,	but	only	85151
and	pecked	his	nose	,	but	only	one	85155
pecked	his	nose	,	but	only	one	of	85157
his	nose	,	but	only	one	of	the	85161
nose	,	but	only	one	of	the	four	85166
,	but	only	one	of	the	four	would	85170
but	only	one	of	the	four	would	do	85173
only	one	of	the	four	would	do	this	85177
one	of	the	four	would	do	this	.	85182
of	the	four	would	do	this	.	x^lthough	85188
the	four	would	do	this	.	x^lthough	naturally	85191
four	would	do	this	.	x^lthough	naturally	so	85195
would	do	this	.	x^lthough	naturally	so	greedy	85198
do	this	.	x^lthough	naturally	so	greedy	,	85208
this	.	x^lthough	naturally	so	greedy	,	our	85218
.	x^lthough	naturally	so	greedy	,	our	Martins	85221
x^lthough	naturally	so	greedy	,	our	Martins	w^ould	85227
naturally	so	greedy	,	our	Martins	w^ould	always	85229
so	greedy	,	our	Martins	w^ould	always	leave	85233
greedy	,	our	Martins	w^ould	always	leave	their	85241
,	our	Martins	w^ould	always	leave	their	food	85248
our	Martins	w^ould	always	leave	their	food	and	85255
Martins	w^ould	always	leave	their	food	and	fly	85261
w^ould	always	leave	their	food	and	fly	to	85267
always	leave	their	food	and	fly	to	us	85272
leave	their	food	and	fly	to	us	when	85276
their	food	and	fly	to	us	when	called	85280
food	and	fly	to	us	when	called	;	85283
and	fly	to	us	when	called	;	they	85286
fly	to	us	when	called	;	they	could	85291
to	us	when	called	;	they	could	not	85298
us	when	called	;	they	could	not	,	85300
when	called	;	they	could	not	,	therefore	85305
called	;	they	could	not	,	therefore	,	85311
;	they	could	not	,	therefore	,	be	85314
they	could	not	,	therefore	,	be	accused	85316
could	not	,	therefore	,	be	accused	,	85325
not	,	therefore	,	be	accused	,	like	85327
,	therefore	,	be	accused	,	like	most	85330
therefore	,	be	accused	,	like	most	cage	85337
,	be	accused	,	like	most	cage	-	85339
be	accused	,	like	most	cage	-	birds	85344
accused	,	like	most	cage	-	birds	,	85349
,	like	most	cage	-	birds	,	of	85353
like	most	cage	-	birds	,	of	cupboard	85354
most	cage	-	birds	,	of	cupboard	-	85359
cage	-	birds	,	of	cupboard	-	love	85362
-	birds	,	of	cupboard	-	love	;	85365
birds	,	of	cupboard	-	love	;	they	85373
,	of	cupboard	-	love	;	they	were	85374
of	cupboard	-	love	;	they	were	also	85379
cupboard	-	love	;	they	were	also	unlike	85381
-	love	;	they	were	also	unlike	other	85386
love	;	they	were	also	unlike	other	birds	85391
;	they	were	also	unlike	other	birds	in	85396
they	were	also	unlike	other	birds	in	their	85403
were	also	unlike	other	birds	in	their	fondness	85409
also	unlike	other	birds	in	their	fondness	for	85415
unlike	other	birds	in	their	fondness	for	being	85418
other	birds	in	their	fondness	for	being	handled	85424
birds	in	their	fondness	for	being	handled	and	85433
in	their	fondness	for	being	handled	and	stroked	85437
their	fondness	for	being	handled	and	stroked	.	85443
fondness	for	being	handled	and	stroked	.	My	85451
for	being	handled	and	stroked	.	My	fourth	85455
being	handled	and	stroked	.	My	fourth	bird	85462
handled	and	stroked	.	My	fourth	bird	lived	85465
and	stroked	.	My	fourth	bird	lived	until	85468
stroked	.	My	fourth	bird	lived	until	the	85475
.	My	fourth	bird	lived	until	the	morning	85480
My	fourth	bird	lived	until	the	morning	of	85486
fourth	bird	lived	until	the	morning	of	September	85492
bird	lived	until	the	morning	of	September	18th	85496
lived	until	the	morning	of	September	18th	,	85504
until	the	morning	of	September	18th	,	and	85507
the	morning	of	September	18th	,	and	became	85517
morning	of	September	18th	,	and	became	a	85521
of	September	18th	,	and	became	a	general	85523
September	18th	,	and	became	a	general	pet	85527
18th	,	and	became	a	general	pet	:	85534
,	and	became	a	general	pet	:	his	85536
and	became	a	general	pet	:	his	cage	85544
became	a	general	pet	:	his	cage	was	85548
a	general	pet	:	his	cage	was	kept	85550
general	pet	:	his	cage	was	kept	in	85554
pet	:	his	cage	was	kept	in	a	85559
:	his	cage	was	kept	in	a	small	85563
his	cage	was	kept	in	a	small	spare	85568
cage	was	kept	in	a	small	spare	room	85571
was	kept	in	a	small	spare	room	,	85573
kept	in	a	small	spare	room	,	tlie	85579
in	a	small	spare	room	,	tlie	wire	85585
a	small	spare	room	,	tlie	wire	door	85589
small	spare	room	,	tlie	wire	door	being	85591
spare	room	,	tlie	wire	door	being	usualljr	85596
room	,	tlie	wire	door	being	usualljr	left	85601
,	tlie	wire	door	being	usualljr	left	open	85606
tlie	wire	door	being	usualljr	left	open	,	85612
wire	door	being	usualljr	left	open	,	so	85621
door	being	usualljr	left	open	,	so	that	85626
being	usualljr	left	open	,	so	that	he	85630
usualljr	left	open	,	so	that	he	conld	85632
left	open	,	so	that	he	conld	go	85635
open	,	so	that	he	conld	go	out	85640
,	so	that	he	conld	go	out	and	85643
so	that	he	conld	go	out	and	in	85649
that	he	conld	go	out	and	in	at	85652
he	conld	go	out	and	in	at	pleasure	85656
conld	go	out	and	in	at	pleasure	;	85660
go	out	and	in	at	pleasure	;	every	85663
out	and	in	at	pleasure	;	every	day	85666
and	in	at	pleasure	;	every	day	,	85675
in	at	pleasure	;	every	day	,	as	85677
at	pleasure	;	every	day	,	as	soon	85683
pleasure	;	every	day	,	as	soon	as	85686
;	every	day	,	as	soon	as	I	85688
every	day	,	as	soon	as	I	returned	85691
day	,	as	soon	as	I	returned	from	85696
,	as	soon	as	I	returned	from	town	85699
as	soon	as	I	returned	from	town	,	85701
soon	as	I	returned	from	town	,	I	85710
as	I	returned	from	town	,	I	used	85715
I	returned	from	town	,	I	used	to	85719
returned	from	town	,	I	used	to	run	85721
from	town	,	I	used	to	run	up	85723
town	,	I	used	to	run	up	and	85728
,	I	used	to	run	up	and	call	85731
I	used	to	run	up	and	call	him	85735
used	to	run	up	and	call	him	,	85738
to	run	up	and	call	him	,	and	85742
run	up	and	call	him	,	and	he	85747
up	and	call	him	,	and	he	would	85750
and	call	him	,	and	he	would	at	85752
call	him	,	and	he	would	at	once	85756
him	,	and	he	would	at	once	fly	85759
,	and	he	would	at	once	fly	to	85765
and	he	would	at	once	fly	to	me	85768
he	would	at	once	fly	to	me	and	85773
would	at	once	fly	to	me	and	nestle	85777
at	once	fly	to	me	and	nestle	down	85780
once	fly	to	me	and	nestle	down	in	85783
fly	to	me	and	nestle	down	in	my	85787
to	me	and	nestle	down	in	my	hand	85794
me	and	nestle	down	in	my	hand	.	85799
and	nestle	down	in	my	hand	.	Towards	85802
nestle	down	in	my	hand	.	Towards	the	85805
down	in	my	hand	.	Towards	the	end	85809
in	my	hand	.	Towards	the	end	of	85811
my	hand	.	Towards	the	end	of	his	85819
hand	.	Towards	the	end	of	his	life	85823
.	Towards	the	end	of	his	life	he	85827
Towards	the	end	of	his	life	he	appeared	85830
the	end	of	his	life	he	appeared	to	85834
end	of	his	life	he	appeared	to	feel	85839
of	his	life	he	appeared	to	feel	the	85842
his	life	he	appeared	to	feel	the	cold	85851
life	he	appeared	to	feel	the	cold	,	85854
he	appeared	to	feel	the	cold	,	and	85859
appeared	to	feel	the	cold	,	and	usually	85863
to	feel	the	cold	,	and	usually	retired	85867
feel	the	cold	,	and	usually	retired	earlj^	85869
the	cold	,	and	usually	retired	earlj^	to	85873
cold	,	and	usually	retired	earlj^	to	his	85881
,	and	usually	retired	earlj^	to	his	cocoa	85889
and	usually	retired	earlj^	to	his	cocoa	-	85896
usually	retired	earlj^	to	his	cocoa	-	nut	85899
retired	earlj^	to	his	cocoa	-	nut	nest	85903
earlj^	to	his	cocoa	-	nut	nest	,	85908
to	his	cocoa	-	nut	nest	,	but	85909
his	cocoa	-	nut	nest	,	but	he	85913
cocoa	-	nut	nest	,	but	he	generall}-	85917
-	nut	nest	,	but	he	generall}-	tumbled	85919
nut	nest	,	but	he	generall}-	tumbled	out	85923
nest	,	but	he	generall}-	tumbled	out	as	85926
